age,breed,base_energy_level,hours_since_last_activity,total_distance_24h,total_duration_24h,num_activities_24h,hour_of_day,day_of_week,energy_state,energy_state_class,energy_score
11,Rottweiler,medium,3.3420996170877078,7226.7096448287575,115.30292695408754,5,13,4,low,0,0.0
4,Chihuahua,medium,0.8272170590274226,3528.996645955886,74.95280979402985,1,7,6,medium,1,0.43133179440802927
11,Beagle,high,1.715198572313135,4597.031293721906,15.520655184580527,1,11,2,medium,1,0.5139631272871199
5,Rottweiler,medium,0.0824623288312134,2994.1767980011364,56.972796911679836,6,0,1,medium,1,0.34595843865458575
11,Golden Retriever,high,3.982903724802843,3026.7794903885797,59.36599143623246,4,16,3,medium,1,0.5363599807328183
3,Pomeranian,medium,1.3624918392948668,8629.068049208134,13.89699149791227,2,5,1,low,0,0.136888302290979
2,Chihuahua,medium,0.8703888069856697,11472.218751529552,58.98001341882049,5,11,6,low,0,0.0
9,Chihuahua,medium,3.6646154668036925,1725.1163377406954,53.33677363622578,3,20,2,medium,1,0.3408946767583887
12,Border Collie,high,2.773849385343368,5670.757553724073,46.34876416793624,4,16,6,medium,1,0.3901134594457712
13,Poodle,medium,11.15982181423307,3533.672146034947,31.913951993249636,4,15,2,medium,1,0.36085848815866356
1,Golden Retriever,high,4.7168490903462885,2939.8866574505573,100.99118502047922,0,13,4,high,2,0.7497429895075399
7,Border Collie,high,0.5260691996892408,2152.558345643157,96.39514348290842,6,6,4,high,2,0.7886264605489602
8,German Shepherd,high,0.8861018530349648,10550.965109744391,33.09588523258528,2,15,4,low,0,0.2989707445511229
4,Husky,high,7.9639174435926785,3462.659467094139,34.7663825322421,3,7,0,high,2,0.9880564330369578
4,Beagle,high,3.095548773030306,4416.069718500144,10.15925202881032,1,6,6,high,2,0.9112301663684707
11,Bulldog,low,6.219333959549676,6330.26292332568,25.70756491615729,3,16,3,low,0,0.0
10,Pomeranian,medium,8.414444933708243,11835.960655836663,84.4330806154122,0,18,1,low,0,0.0
12,Shih Tzu,low,0.537000214051265,1415.188740996658,48.30464723697138,1,1,5,low,0,0.0
1,Rottweiler,medium,2.609364691542493,4569.246641458816,19.3769047982945,1,3,5,medium,1,0.4875590177091097
12,Rottweiler,medium,34.79702209668917,4611.854566941191,54.375179192197706,1,23,5,medium,1,0.4839678129478538
4,Chihuahua,medium,1.6946412452392972,5955.968564658414,149.30840883940274,1,6,6,low,0,0.1142815514426432
5,Beagle,high,19.956100360808197,1081.660032765159,94.60075919467782,0,9,3,high,2,1.0
2,Border Collie,high,1.6631801307757341,13976.09402676982,102.38147852303771,1,13,2,low,0,0.0
8,Dachshund,medium,2.677385012304242,8257.47851395559,76.51412003111724,0,23,4,low,0,0.0
2,Boxer,high,0.21171880943344135,1320.2656844273258,44.40350694223328,0,7,4,high,2,0.9633039384026679
12,Border Collie,high,10.14105812363657,1804.3363609601631,37.79908589920567,0,6,3,high,2,0.9162597389883189
3,Pomeranian,medium,7.163810798632373,3751.4318363965026,75.94390427707752,1,23,6,low,0,0.22111784243405555
4,Poodle,medium,1.5569627983915952,2915.852435194654,56.149199995028816,0,20,2,low,0,0.22729190054060858
5,Beagle,high,6.9542517141196125,6025.903199458517,130.4045965627498,2,23,3,low,0,0.2783385118609415
9,Dachshund,medium,2.2027530838840814,3537.3039113282684,35.575908794244675,0,10,5,medium,1,0.5522012113994269
5,Labrador,high,11.645800325546881,6991.5024754016695,30.47343246319244,3,22,0,medium,1,0.5484229424103668
13,Corgi,medium,2.717661971271684,537.3339377956534,56.68551479950223,2,18,5,medium,1,0.33800720958803326
11,Labrador,high,6.663687329301691,1820.0521566546122,54.75231997595622,4,11,5,high,2,0.6649775261491944
13,Chihuahua,medium,4.469378324467207,3048.3203075764222,82.37636763295765,3,6,3,low,0,0.30231616787080723
6,Golden Retriever,high,12.386662231231096,5522.895199252884,52.176483613635654,0,2,5,high,2,0.7446294495312561
3,Husky,high,5.6202851032696195,1679.2886323556888,135.66924605524036,4,10,6,high,2,0.8037409853083848
10,Husky,high,1.4497417481472425,7027.006550636265,49.95304858452766,1,6,1,medium,1,0.6276593479696257
3,Corgi,medium,6.6083222148229135,2353.7429087897267,108.63040224936805,0,17,5,medium,1,0.36400479009624487
12,Rottweiler,medium,6.894938897194201,1614.2515140675084,38.69488339195864,1,13,4,medium,1,0.38799001562928964
6,Poodle,medium,5.283575743692513,1571.1727901072693,122.68752785672612,3,11,3,medium,1,0.3537370753466237
2,Beagle,high,14.309980458994634,4020.787137888011,101.1787799866736,3,3,3,high,2,0.7443054960766127
11,Dachshund,medium,8.941690725067673,5787.308750924453,178.36640717672338,0,15,1,low,0,0.0
3,Shih Tzu,low,2.20408926267609,745.3166763944978,138.90471913099464,1,12,2,low,0,0.0
2,Rottweiler,medium,10.347422454904507,7767.062106127398,79.10437559753397,3,10,0,low,0,0.325339042220263
14,Boxer,high,2.1991774546638503,768.0873683294396,74.53561980325291,4,15,4,medium,1,0.6042286659698322
13,German Shepherd,high,0.9125012496658884,4708.54203431917,61.77518193060578,4,18,0,medium,1,0.37825787727543353
11,Rottweiler,medium,10.089201196152095,1473.3201212056551,78.74751995286904,4,11,1,medium,1,0.34955201278135634
2,Rottweiler,medium,1.913062742073405,6538.1523872244625,37.298958983093144,3,10,4,medium,1,0.36301450501002275
9,Dachshund,medium,2.0400636927327422,940.8608531171259,37.09710681682907,2,11,6,medium,1,0.5514733099831122
2,Rottweiler,medium,0.94623091897225,3493.4799746148387,11.91590088388503,2,4,0,medium,1,0.4430386312962679
1,Husky,high,4.502833148573062,836.3253533586931,23.403866904482197,0,15,3,high,2,1.0
2,Shih Tzu,low,1.7470313719337782,5418.27064481072,39.21502672500375,1,12,5,low,0,0.0
3,Golden Retriever,high,4.842072430802485,1792.794641581218,29.119041668862238,1,0,0,high,2,0.9003359245130127
4,German Shepherd,high,0.07375661185761609,4615.935603168738,41.00630310798909,2,4,3,medium,1,0.6217573829041967
9,Border Collie,high,4.750404088054019,9015.450441760717,60.77363371056882,1,21,5,low,0,0.236312290685502
2,Rottweiler,medium,4.498766754985409,1457.5119890324993,90.45991583344556,3,4,2,medium,1,0.42804560365752625
2,Corgi,medium,17.00593747729714,3878.7876424534556,18.362599151614283,1,23,3,medium,1,0.5214652015287092
4,Poodle,medium,10.296132799980956,3425.1480115311674,35.06813421678777,0,20,1,medium,1,0.3950896637658431
4,Husky,high,20.06694524072943,3533.688418122097,123.43992832499157,2,10,6,high,2,0.9638279614456858
4,Golden Retriever,high,6.809932639706169,1295.6125081603839,22.199775692909807,2,14,6,high,2,0.9802626876065386
12,Labrador,high,3.120429055832651,1109.5680938937517,28.92742741445812,2,10,6,high,2,0.8631144967607738
7,Chihuahua,medium,11.037937643147298,2275.843236997967,22.447786537793377,0,1,3,medium,1,0.6579622334880935
9,Beagle,high,2.78144187236537,1052.17013239682,23.568638578118218,2,23,5,high,2,0.774305560150318
6,Husky,high,5.687970213556849,1158.639790573047,70.77502647130214,4,16,0,high,2,0.8483435499466426
11,Pomeranian,medium,4.866546046742413,1047.2502187651476,73.83964130955613,3,6,1,medium,1,0.4503416510459077
13,Chihuahua,medium,5.103966643792354,7123.0549881814895,79.67285906997729,2,2,3,low,0,0.0
4,Border Collie,high,3.1769948041931424,3913.2585420106666,136.43689622617296,3,18,5,medium,1,0.4770621603171467
6,Golden Retriever,high,6.523676639605267,5834.034831259715,27.160613263757053,1,9,0,high,2,0.8407843209584456
2,Beagle,high,13.284950604044461,5270.746822429867,46.409282503212495,3,6,6,high,2,0.9391478277969179
1,Pomeranian,medium,10.945344888142255,3599.942860040669,95.80904558498278,0,17,0,medium,1,0.49356989590414047
1,German Shepherd,high,3.0516337537249374,3907.7943337527454,96.39347347487617,1,9,5,high,2,0.8254092188497272
10,Rottweiler,medium,5.626978229640167,7855.919878366169,50.428207329325446,0,21,6,low,0,0.013023926135385694
1,Pomeranian,medium,4.037049348040048,4462.138612404158,144.08582205557593,4,22,5,low,0,0.0560079505841448
3,Labrador,high,0.61164198522846,4436.178559385636,98.03364040397767,1,10,6,medium,1,0.6489392185140587
5,Golden Retriever,high,19.460869889138372,3568.3112917014487,72.02455892159779,2,18,1,high,2,0.9301877566795582
13,Bulldog,low,29.5461722778286,12713.784411707087,42.170209536177055,1,12,3,low,0,0.0
12,Poodle,medium,22.22679036510258,5821.958926865211,141.87955972392533,0,7,1,low,0,0.28309673782998374
10,Shih Tzu,low,1.3395830742868102,1436.6034510710099,30.392341264774746,1,21,1,low,0,0.0434826576785827
11,Chihuahua,medium,0.381437437648825,6467.60753015057,42.55597823474035,2,1,1,low,0,0.0
4,Pomeranian,medium,1.8415332784005662,4893.348487625118,79.42947779217585,3,14,0,low,0,0.20518428423539609
7,Border Collie,high,0.7555721840913459,499.41010464855896,138.7086822171262,3,6,1,high,2,0.7858565579131267
7,Husky,high,10.018908965593154,8254.56027117369,110.01374233741825,2,4,1,medium,1,0.3966738439792523
1,Shih Tzu,low,4.412636166720935,4982.693033290982,162.3036732908096,1,10,3,low,0,0.0
10,Corgi,medium,4.029994336331659,3804.1036251453565,37.61178978914345,3,1,4,medium,1,0.4115575469572809
6,Golden Retriever,high,4.412845266932495,1681.4079868018698,55.25995446876436,1,3,6,high,2,0.8345130557355185
12,Bulldog,low,6.300410399585285,3921.494542092729,30.039295135492633,4,0,4,low,0,0.0
6,Pomeranian,medium,1.4915764580397872,943.6817869953029,51.9597260912724,6,14,5,medium,1,0.5050060518527639
7,Corgi,medium,7.595382825248533,4226.375528071689,90.0794012715947,2,21,6,low,0,0.16447534555752083
2,Labrador,high,9.923832784017986,7981.967497969946,80.58384952154654,1,19,2,medium,1,0.4850195393849033
9,Bulldog,low,0.1857274280377721,1175.6338139578068,70.44819993400084,2,14,5,low,0,0.08977026179482567
8,Poodle,medium,7.848174127292331,4885.011610347046,42.7618852722223,2,8,2,medium,1,0.547464158986827
3,Border Collie,high,1.1476257539079917,1799.4116661096386,104.40574583627799,4,21,0,medium,1,0.5001480313411932
3,Corgi,medium,2.411198555692972,1744.957130982978,3.640483804210482,2,2,0,medium,1,0.5930546718920446
3,Labrador,high,13.173065594177277,6831.845653252947,28.65666419300976,4,6,0,high,2,0.8879986935585868
5,Husky,high,0.9706469135368667,1592.190910686999,19.44341559119055,1,18,4,high,2,0.8720374549397515
6,Shih Tzu,low,2.3888305976235946,16140.07803634205,14.289318005780924,1,21,5,low,0,0.0
6,Chihuahua,medium,12.154046545111527,9037.671874834592,53.02201595366799,2,13,3,low,0,0.19441875671094658
10,Rottweiler,medium,3.6558265424979197,5493.336179999923,39.49925402986852,4,5,6,low,0,0.29924880316696534
14,Corgi,medium,9.45823630902776,832.3005643765283,122.87851856746346,2,18,6,low,0,0.2671696082025456
4,Border Collie,high,5.3514444511125365,360.3446412606919,47.101328941039576,1,18,5,high,2,0.9498167400236351
4,Corgi,medium,12.055998946842822,9488.8752632234,5.040053008197839,2,0,6,low,0,0.2856673341334818
6,Beagle,high,1.992439167964088,1152.4687144461027,37.831122527214674,2,16,5,high,2,0.8694813902812654
14,Rottweiler,medium,5.51670730601859,2495.939850827736,33.5283664707908,1,10,0,medium,1,0.47503448120700204
11,Pomeranian,medium,7.9235481747714775,4213.381755416784,29.515101442716627,3,2,4,low,0,0.27213514398105937
8,Rottweiler,medium,1.6239607552924913,2622.4313816270114,35.236664054070424,1,21,5,low,0,0.29829513622207804
1,Chihuahua,medium,3.1854628787825177,3513.369524330423,72.37409134578934,4,21,0,low,0,0.27802031482207656
4,Beagle,high,2.355455939883962,511.2728976221419,99.65565242630545,0,21,5,medium,1,0.6094420940749739
14,Dachshund,medium,4.961961766520683,5252.2082886502,55.59943781824657,0,10,4,low,0,0.24523493757738296
1,Chihuahua,medium,6.746915443586772,1534.9838131361257,74.64387234537632,3,19,0,medium,1,0.6004065477415045
7,Labrador,high,5.967881552065628,3638.5804561326636,35.3086661698387,3,11,1,high,2,0.7928781997418706
11,Poodle,medium,0.6257806194486283,1141.5787079456638,66.21055818552276,1,12,6,low,0,0.2430752257169304
14,Labrador,high,1.5638097355688667,1316.7389365041824,94.14925970962352,0,6,2,high,2,0.6616860101285047
3,German Shepherd,high,3.2365716527569823,2854.13093151771,57.602117398442736,2,0,4,high,2,0.7386897114921136
7,Poodle,medium,1.6725894784011541,10182.086480693783,29.131283447242836,1,21,3,low,0,0.0
3,Husky,high,4.830023131461511,281.73348975960965,97.07138749274223,1,18,2,high,2,0.8209179074069264
7,Corgi,medium,16.842763923074823,841.9671162588638,41.21971470522056,2,10,2,high,2,0.9438120849793304
5,Chihuahua,medium,4.08295789338321,6742.450656480457,72.03688274950659,2,1,6,low,0,0.15007671862712624
3,Husky,high,2.676882242274621,978.4045806196539,24.78072046875002,1,9,6,high,2,1.0
3,Pomeranian,medium,0.2320383096577834,1732.2873546161732,58.04415259511764,3,22,4,low,0,0.2714863490628653
12,Rottweiler,medium,0.19009227933532913,2224.305430582889,56.57283571990938,1,1,0,low,0,0.1949444561875086
6,Rottweiler,medium,0.3049208928534263,2645.094825817073,90.16116878747883,1,2,5,low,0,0.28764007002983566
6,Dachshund,medium,5.577790935740569,6252.305802757058,89.49217131051724,0,0,0,low,0,0.1607610724872929
11,German Shepherd,high,1.7486891571823575,3466.5028192368927,82.07998546073514,1,9,0,medium,1,0.5659546864803211
10,Chihuahua,medium,1.7482613315925246,12714.16121803058,57.46719138105171,4,14,4,low,0,0.0
4,Shih Tzu,low,4.384542585526445,3312.4206368966156,52.91389101203656,3,3,2,low,0,0.07537907734821901
10,Corgi,medium,2.917740869107025,5359.44209808085,28.42213658980246,3,11,0,low,0,0.3226738137924266
9,Beagle,high,4.698215904524738,7721.1618397302345,8.365783373898315,0,5,5,medium,1,0.5941194295901857
10,Bulldog,low,1.9524489280603037,836.9494394440349,124.625502366044,6,18,2,low,0,0.004093426519252978
9,Rottweiler,medium,2.3742145153821714,2226.2844894866835,31.987415228515207,1,22,0,medium,1,0.34269130114921387
10,Golden Retriever,high,12.292364518918902,880.5869255874379,67.67612491115075,1,3,3,high,2,0.9828472141688586
13,Bulldog,low,6.628330030951577,772.6468247451619,68.04208393328098,2,12,5,low,0,0.027341481197947465
2,Bulldog,low,5.902493456133135,3932.013598679834,47.951909165674,3,22,6,low,0,0.0
1,Border Collie,high,15.877946722817835,1640.535646053452,40.53134557962078,2,17,4,high,2,1.0
5,Beagle,high,16.158618458173187,2582.3355616484746,33.53645554735353,1,3,6,high,2,1.0
6,Corgi,medium,4.416332510153396,4033.7453243109635,103.47233460548053,2,10,1,medium,1,0.38956665253019745
5,Rottweiler,medium,0.5049761525203698,1917.6735393772708,38.883528259317316,2,14,1,medium,1,0.4628137028644099
2,Beagle,high,4.782362417042515,1558.4428317424708,67.54492706508431,2,22,3,high,2,0.667337152716783
3,Beagle,high,13.449539536560428,3046.5630779328285,34.3141163806169,3,21,5,high,2,0.8055799166484952
13,Chihuahua,medium,3.1276386370562004,2159.8062498692507,42.10147430260857,2,6,5,medium,1,0.43395191653559345
1,German Shepherd,high,32.68288811631398,3767.5568337431205,4.091256720391458,1,9,1,high,2,1.0
13,Dachshund,medium,4.655195060468616,4566.325978389111,34.7439002344324,0,22,2,low,0,0.033413941718382606
5,Poodle,medium,4.231771839249253,6521.732181870436,27.93198749171982,3,23,5,low,0,0.12606229767929525
3,Border Collie,high,0.4689145644794893,2375.0982731620024,37.77805928654992,3,4,1,high,2,0.7708641981352299
5,Border Collie,high,9.762318443802375,943.0346206397652,19.512520379748675,3,18,4,high,2,1.0
13,Poodle,medium,7.832814133217741,2354.2018947874653,117.86157435989645,8,18,6,low,0,0.16130751929997328
4,Beagle,high,4.4446216028683905,4458.955860659976,39.53027554575874,1,14,0,high,2,0.7077139862104778
14,Shih Tzu,low,28.989032904926205,8617.951726947174,29.4314342785345,2,23,0,low,0,0.0
13,Bulldog,low,23.560402058492386,2707.225387550219,77.06825579323302,0,20,5,low,0,0.020902538238777385
12,Pomeranian,medium,7.837934523760595,1328.7234531802715,55.90673861311444,2,17,5,medium,1,0.37780865500574085
11,Golden Retriever,high,7.128404887734847,2083.859471611303,89.48788193670622,2,10,6,high,2,0.7200554749904704
6,Golden Retriever,high,4.398175372765848,6906.521350456365,28.155572270746063,1,3,4,medium,1,0.5885227111751838
5,Shih Tzu,low,3.9102832007617048,3444.2457933033807,43.6544897598089,1,11,2,low,0,0.08271374801497001
6,Labrador,high,3.2017087233657415,5263.235125276179,67.64674519117963,3,16,3,medium,1,0.5684508415615759
8,Shih Tzu,low,0.22342082434934135,6737.140109216337,83.79979096223315,2,21,5,low,0,0.0
6,Boxer,high,14.53493669212303,2415.712423600969,66.27340871361224,2,19,6,high,2,0.9316226776686284
10,German Shepherd,high,5.567865406168838,702.3719076840835,77.93133110943705,3,11,4,high,2,0.8558271145348431
2,Corgi,medium,10.540570995474432,1158.3014195909814,30.595858201026207,2,20,4,medium,1,0.5463551192465494
2,Husky,high,1.1078269225933546,2300.648293208145,71.73052592718219,3,1,6,high,2,0.7010985696327785
7,Husky,high,18.266127775041102,2456.817043752087,46.743840625673414,1,12,2,high,2,1.0
13,Border Collie,high,6.034125940226137,854.7810256567151,40.971553091998715,3,18,5,high,2,0.7468530214010358
13,Dachshund,medium,25.25668416391605,1779.6028533660856,52.35765967104767,3,21,0,medium,1,0.49994108235234974
4,Boxer,high,7.617480962139291,2792.2125741514988,84.94869231714037,2,18,4,high,2,0.7470535307937141
3,Husky,high,1.2617363654860698,2705.155145512391,54.39410653786269,1,17,3,high,2,0.7227343643493676
10,Shih Tzu,low,2.303987550603927,1196.463835892557,143.1370290377372,2,17,1,low,0,0.0
8,Border Collie,high,3.8696261220989836,5105.28346938067,97.9620264826449,2,4,4,medium,1,0.5132716943321972
9,Corgi,medium,0.4505637166056598,1305.9971431590081,38.744963375475486,0,16,6,medium,1,0.4989538249151984
4,Bulldog,low,43.85481959653165,5832.411377408812,112.32738853087002,2,19,3,medium,1,0.4334838393038238
9,Golden Retriever,high,13.288796589267207,2199.7603708311626,45.67563958446527,3,9,5,high,2,1.0
1,Golden Retriever,high,9.80830652925169,6082.275057969034,60.4783662301127,2,6,6,high,2,0.8973393564341043
5,Poodle,medium,12.274475968335697,2183.822798572614,102.44102388978986,8,4,5,medium,1,0.48410933850009674
14,Border Collie,high,2.2488874969200596,3374.4224394948724,51.51093297130002,1,13,1,medium,1,0.5062387794840586
4,Pomeranian,medium,5.40159998137988,6048.421870446997,100.2225263762994,2,19,0,low,0,0.14323170485542963
9,Border Collie,high,0.24860484478106298,2678.2835605440464,39.83427556965657,0,12,1,high,2,0.7438607115229002
3,Chihuahua,medium,6.960400198056403,2535.566783253786,100.33520132909685,1,3,0,medium,1,0.3797013263163041
4,Dachshund,medium,4.3227138691764875,3140.6958239573587,50.934935069533516,3,2,4,medium,1,0.42293281070833283
6,Boxer,high,1.848626329284123,5871.389478877432,57.75063695286734,3,9,6,high,2,0.6841504777065877
